SDSS_NAME,SDSS_ID,RA,DEC,Z,MagAve,Sigma
014728.92+001354.4,7843-56902-0969,26.870522,0.23179187,1.655,20.1766862,0.3036454411758697
011419.57+231237.3,7681-57042-0339,18.581568,23.210376,1.175488,20.679805750000003,0.16069341328651907
002932.54+250410.7,7661-57286-0904,7.3855879,25.069642,0.9221596,19.877660379432616,0.2723518136962902
002932.69-024122.6,7867-57003-0375,7.3862119,-2.689612,1.4840244,19.45710593181818,0.34176320832357704
011014.27+050802.1,4312-55511-0582,17.559494,5.133939,2.137,20.256280590697674,0.2737452540212839
010613.76+240252.3,7678-57282-0104,16.557347,24.047876,2.0407534,20.503543966292135,0.24289940038376387
011822.56+332939.0,6597-56304-0644,19.594008,33.49417,1.177,20.129176500000003,0.29851595558466715
001030.81+012203.4,7862-56984-0905,2.6283799,1.3676174,2.197,20.350306139830504,0.28941335350404085
002559.44+250406.7,7661-57286-0710,6.4976943,25.068552,1.2079182,19.05030040243904,0.15123522206493134
024239.07-031938.6,7826-56931-0336,40.6628,-3.3273971,2.229,18.97245837000001,0.18034752366124995
004023.76+153929.2,0419-51879-0336,10.09904,15.658116,1.3771,20.221794493150682,0.19449342845955184
002601.68+175028.2,6186-56246-0438,6.5070175,17.841185,2.263,17.955050401812674,0.057407875532466436
003304.34+270414.4,7660-57357-0782,8.2681024,27.070681,1.499297,19.87632837198067,0.31799526703623493
003636.90-023356.3,7904-57358-0742,9.1537858,-2.565663,1.0273917,19.5412417734375,0.40383571044377364
012222.33+081101.7,4556-55912-0681,20.593054,8.1838269,2.386,20.141896815561967,0.27249468258230586
005519.66+203842.7,7620-56904-0362,13.831922,20.645195,1.7351002,19.737796359060397,0.3686341037641419
005519.70+215638.3,7620-56904-0349,13.832109,21.943981,1.1450195,19.581144337047352,0.29344617685772173
023507.29-075932.4,2067-53738-0622,38.780393,-7.99234,1.6455,20.149038114864858,0.3557166561339395
005520.00-030726.0,7912-57310-0603,13.833374,-3.1238953,2.308,19.751815097402602,0.26302366243842545
011425.21+051324.9,4312-55511-0790,18.60506,5.2236027,1.071,19.34408942708334,0
000624.23+241800.4,7665-57328-0845,1.6009736,24.300132,1.2081159,20.610573291666668,0
014320.96+132429.7,1899-53262-0222,25.837372,13.408271,1.7382,19.965907114814822,0.2971997155299642
015958.70+175525.6,7626-56934-0056,29.994605,17.923798,0.8719568,19.86658505164319,0.26418386099586694
011021.48+003038.1,4226-55475-0887,17.589544,0.51062701,1.51,19.733776486274518,0.23863214986171732
011021.61+050147.9,4423-55889-0131,17.590083,5.0299816,0.938,19.27279456763284,0.34376781353193975
000627.18+203719.5,7594-56947-0628,1.6132816,20.622091,0.9727907,20.026402435294123,0.3647915851302642
020403.67-024541.8,7838-56958-0418,31.015297,-2.7616329,2.2448213,20.11268013571428,0.3707400431784997
011022.13+174532.0,7622-56987-0220,17.592221,17.758904,1.8381835,19.74287826744186,0.35069912819160554
005856.09+300456.2,7721-57360-0200,14.733732,30.082287,0.9401178,19.962339423963144,0.3837923419796774
002607.65+244408.5,7661-57286-0719,6.5318826,24.735706,1.5945586,18.860006337175772,0.15497766558395284
014742.95+060942.3,4403-55536-0436,26.928974,6.1617614,1.45,19.02599713821139,0.16994369760774544
002941.20+010934.1,7866-57002-0863,7.421685,1.1594897,1.4581629,20.268038786982245,0.19081653604581722
013103.92-004252.2,4229-55501-0136,22.766346,-0.71450701,1.08,15.998399738562096,0
005859.71+032209.6,8753-57373-0180,14.748792,3.369358,2.4128077,19.658322984025542,0.3276230925494468
020408.97+273330.3,7659-57060-0515,31.037412,27.558442,1.3637918,0,0
004754.77+271118.6,7674-57359-0417,11.978248,27.188505,2.0643232,16.225731868421043,0
020844.06-005541.9,7834-56979-0419,32.183612,-0.92832655,0.8221464,20.51967695833333,0.4288485375963899
004756.37+212924.8,7617-56949-0180,11.984889,21.490225,1.3349262,19.457763127388517,0.49071581346359683
010627.32+325714.1,6593-56270-0923,16.613872,32.953924,2.342,19.41774682380953,0.2915113707207763
013919.31+175122.1,5122-55841-0598,24.830494,17.856163,2.391,19.509864741007206,0.23958687041848242
020848.53-010641.8,7838-56958-0862,32.202227,-1.1116147,2.1300137,0,0
023532.20-083052.7,0455-51909-0183,38.884201,-8.5146337,1.6281,19.35192096396396,0.2778047772105317
020849.91+233434.9,7636-56989-0957,32.207963,23.576373,1.1417729,20.05290995238095,0.558791323728763
011440.22+032502.8,4315-55503-0778,18.667591,3.4174723,2.204,19.901937982062776,0.33597622045621817
001445.20+270327.7,7694-57359-0248,3.688346,27.057696,1.5605365,20.482728385714285,0.21522660133446578
003320.32+154124.9,6192-56269-0178,8.3347043,15.690278,2.257,0,0
024318.72-042616.5,7879-57359-0509,40.828028,-4.437932,1.3954685,20.386340740740746,0.3505690420163121
013115.81+232803.6,7684-57286-0009,22.81589,23.467673,1.7355938,19.93553547963801,0.3394100591270334
022906.76-051145.3,4388-55536-0714,37.278164,-5.1959336,2.275,19.941734013953486,0.3216069253122217
022212.43-010304.6,0406-51869-0252,35.551829,-1.0512972,1.026,0,0
014340.56-025817.3,7893-57286-0672,25.919028,-2.9714974,1.8262149,20.26982075700934,0.41221696242763645
011443.99+194444.8,7630-57006-0208,18.683328,19.745795,2.026182,19.851957532258066,0.36394939531129394
001448.87-014458.8,7863-56975-0079,3.7036604,-1.749683,1.1196853,20.651321208333336,0.2621559451571085
011444.21+201000.7,7630-57006-0276,18.684235,20.166871,1.179123,0,0
015608.19+133050.8,0430-51877-0072,29.034115,13.514136,1.4823,18.485705621809753,0.1026057098098896
000645.59+230706.5,7665-57328-0104,1.6899977,23.118477,1.7757945,20.290785082474223,0.2603539568825116
003659.42+183203.7,7588-56903-0817,9.2475869,18.534363,1.5951529,20.056631055555556,0.6468439361748871
001451.73+040515.2,8745-57391-0648,3.7155781,4.0875696,1.8559878,20.028088056179783,0.2077526798166232
022911.57-075240.7,0454-51908-0532,37.298247,-7.8779891,1.1351,19.276585904214585,0.25250859855615354
002234.03+220408.5,7591-56954-0777,5.641819,22.069047,1.4205837,20.25671475968991,0.305446653965506
015216.72+135134.9,0429-51820-0635,28.069668,13.859683,2.1444,19.22457443532338,0.19723662160178118
003701.01+231146.0,7672-57339-0406,9.2542218,23.196123,1.5360758,0,0
020017.75+192417.2,7626-56934-0972,30.073989,19.404799,1.3908963,20.510345944444442,0.26804059639290256
012704.45+221820.8,7635-56979-0601,21.768577,22.305791,1.1199055,20.271711735849053,0.30391250742801057
005916.99-015836.8,4372-55541-0652,14.82083,-1.9769016,1.08,19.53753672995781,0.24707142838311152
005917.33+022215.9,7858-57281-0729,14.822232,2.3711083,1.89,20.300275805031447,0.3453960254896462
003705.62+272105.8,7671-57360-0386,9.2734547,27.351613,1.3142742,20.14193125352112,0.45729767210433503
011048.56+210910.6,7630-57006-0622,17.702335,21.152957,1.2642517,20.478343389473686,0.3209136171638775
002629.30+004729.5,7854-56989-0103,6.6221111,0.79154566,1.2842722,20.62776023200001,0.05637152054763301
003705.89+130522.9,6196-56189-0888,9.2745624,13.08971,2.48,19.232908874213837,0.25619720694470954
014808.35-052752.8,7051-56574-0460,27.034828,-5.4646738,2.24,19.323836281853282,0.24683432964605573
014350.78+182308.5,7627-56933-0310,25.961615,18.385704,1.4644319,20.337989596774193,0.3511801238130841
005205.46-023938.1,7871-56902-0248,13.022757,-2.6605925,2.1979494,20.370741910714287,0.4999666110977799
021526.64-012652.8,7835-56986-0715,33.861027,-1.4480227,0.9979029,19.642032765690377,0.440306550112205
012714.65+001650.3,7818-56989-0818,21.811057,0.28065565,2.504,20.407127076086965,0.38691467228596804
001111.04+024545.0,7853-56988-0669,2.7960062,2.7625174,1.3207121,19.731890285714286,0.12107136772558606
020914.82-025943.9,7838-56958-0132,32.311787,-2.9955462,1.1718235,20.161013883561647,0.3993270734677978
004817.89-094237.6,0656-52148-0559,12.074536,-9.7104935,1.7095,19.46239729787232,0.25695792715624305
003337.60-043655.7,7904-57358-0418,8.4067038,-4.6154792,1.3380085,20.17901035483871,0.7983213541267357
004432.28+212002.0,7616-56902-0916,11.13451,21.333913,1.6552488,19.068532485333343,0.15644317211419825
004056.80+255359.8,7673-57329-0479,10.23667,25.899945,1.1274694,0,0
020031.40+210710.1,7632-56987-0682,30.130863,21.119473,1.3099363,20.30715090350876,0.13743380672051092
011504.43+113524.3,4667-55868-0198,18.768469,11.590107,2.181,19.058813589189192,0.24545496063164773
011858.70+020102.3,7861-57281-0698,19.744619,2.0173261,2.3037255,20.16590045833333,0.03572377189548113
005552.48+264614.8,6278-56266-0801,13.968709,26.770798,2.14,20.581366578313254,0.28258517180555476
000705.64-002351.6,4217-55478-0284,1.7735043,-0.39768127,1.006,20.010234059210532,0.08546033152321199
024400.14+043702.1,8729-57399-0548,41.000602,4.617258,1.4547396,20.285505941860468,0.354619241599738
021543.87-001237.5,7831-57016-0539,33.932807,-0.21043468,1.1701288,19.809949104761913,0.3485829353279037
015235.53+225109.6,7637-56933-0437,28.148046,22.852668,2.0872867,19.513105255395697,0.28369169256951215
004437.52+010720.0,4222-55444-0949,11.156355,1.1222403,0.917,19.926559875000002,0.3817703113712455
020034.97-002125.7,0403-51871-0072,30.145736,-0.35718342,1.0416,18.65703790229886,0.21877203681135493
014820.65-041247.3,7892-57333-0491,27.086075,-4.2131478,1.605,19.081457884169897,0.2118454856868051
014403.05+172703.1,5122-55841-0186,26.012731,17.450882,2.074,20.474826679999996,0.32433879096716345
001854.37-000613.0,4219-55480-0352,4.7265776,-0.10363661,2.398,19.724600390977447,0.6245256339772481
005217.88-011836.6,7871-56902-0770,13.07451,-1.3101875,2.3337877,0,0
013955.62-031052.0,4350-55556-0406,24.981782,-3.1811103,1.048,0,0
013141.71+104115.2,4548-55565-0556,22.923835,10.687577,2.165,20.173534179032256,0.18686829108413386
011906.74-002915.6,7876-57002-0144,19.778104,-0.48767854,1.3649231,20.431694166666666,0.38540443130931434
002642.82+154831.0,6191-56248-0590,6.6784532,15.808628,2.2,19.915430971223014,0.324330395191784
015243.16+301710.5,6271-56304-0524,28.179848,30.286263,2.325,18.974562614035086,0.1750985412848317
020039.77-045723.2,7891-57332-0330,30.165712,-4.9564646,1.9269693,19.06929889347078,0.1235988313625653
000314.78+253214.9,6513-56543-0948,0.81161952,25.537484,1.804,19.832733308510633,0.4340276976667665
013146.43-084104.1,0662-52147-0412,22.943496,-8.6844928,1.6512,19.172599808219193,0.24302496473143134
022255.89-051351.7,4391-55866-0831,35.732887,-5.2310489,0.847,17.967075511764694,0.39392115520029375
001515.00+211354.4,7593-56958-0066,3.812517,21.231798,2.2416575,19.798094774809147,0.2629337630016012
002645.99+034614.5,8747-57401-0276,6.6916627,3.7707009,1.4680617,19.51190540685228,0.33107895244070473
005936.28+221350.9,7620-56904-0898,14.901173,22.230825,1.1248426,20.455666008333335,0.35193228774656066
005603.29-094510.5,0658-52146-0341,14.013709,-9.7528894,1.5881,18.761759859016397,0.2595188376456235
004110.01+063756.9,4541-55882-0050,10.291714,6.6324967,2.352,19.11895154892601,0.3028822570376148
030011.30-010643.5,0709-52205-0259,45.04712,-1.1120785,1.2727,19.594604954716978,0.3322688991635278
010709.53-023652.7,7915-57309-0744,16.789744,-2.6146449,1.1356871,20.25881039506173,0.3808712947216056
011914.74+200803.3,7630-57006-0030,19.811422,20.134275,0.9075154,20.581318298701305,0.16918459440534908
004111.20-024913.0,7869-57012-0238,10.296678,-2.8202907,1.7598768,19.667475418367342,0.33346736654057524
000318.34+140334.2,6177-56268-0240,0.82645321,14.059526,1.774,19.992974655172407,0.23711085615602795
014416.23+262621.2,7688-57360-0874,26.067658,26.439236,1.0766342,0,0
003728.57+182848.8,7588-56903-0820,9.3690445,18.480232,0.9703424,19.91034262711865,0.26804682540278124
012317.95+221625.1,7631-57279-0966,20.824819,22.273665,2.2195308,19.92450036046511,0.4675588731591871
004454.15+015737.3,7857-57278-0520,11.225648,1.9603703,1.7089366,19.16293781443299,0.399433100531829
004455.15+135807.4,0419-51879-0130,11.229842,13.968752,0.8783,19.413493963114757,0.3443313290672443
024431.53+003724.8,4240-55455-0882,41.1314,0.62357406,2.22,20.347708173076924,0.49678009773637677
005230.75+153428.0,5704-56187-0502,13.128131,15.574448,1.874,20.12642935135135,0.5500328211939716
021618.17-013616.3,7835-56986-0722,34.075716,-1.604531,1.9282122,20.343842856115113,0.36302286159885766
005942.42+182210.4,5124-55894-0468,14.926756,18.369574,1.556,20.160637029787228,0.2647393310840147
011121.34-023804.6,7875-56980-0335,17.838951,-2.6346161,1.1597626,20.322835933333334,0.8338660623331381
024434.17-033743.1,7826-56931-0204,41.142386,-3.6286393,2.0266967,20.47576251470588,0.3400882118320724
003734.65+011804.5,7855-57011-0043,9.3944156,1.3012719,1.9495208,20.011425744604306,0.2773523447029139
014013.81+252145.8,7688-57360-0348,25.05757,25.362728,1.7031027,18.216521250814335,0.16454428714127106
023706.36+014915.8,7824-57282-0147,39.276534,1.8210698,1.3855577,20.285363079365073,0.35418465578698743
004459.38+025502.8,4306-55584-0554,11.24743,2.9174712,0.856,18.845087933797913,0.35134019967985414
014014.65+013744.9,4275-55501-0258,25.061087,1.6291414,2.288,20.231809761904767,0.35717446991047397
022321.18-050626.8,4391-55866-0866,35.838287,-5.107446,2.42,19.16864082116788,0.24821123297712272
004502.76+222704.4,6287-56221-0734,11.26152,22.451245,2.413,19.416483886904764,0.3126431432712037
020510.24+213318.3,7636-56989-0208,31.292695,21.555096,1.4977193,20.630566328358213,0.14509138273408725
024445.56+014558.2,7821-57279-0192,41.189868,1.7661667,1.4863589,19.884763226720658,0.34001640779093706
005614.30+270318.4,7674-57359-0050,14.059595,27.055114,2.0063725,19.493439165662657,0.2559190688818801
011129.12+142452.6,5131-55835-0044,17.871373,14.414641,0.91,19.80229586440678,0.29973417392277146
003741.31+255313.3,7660-57357-0038,9.4221519,25.887045,1.4806106,20.156086590909094,0.3628482374276917
004124.22+120120.6,6201-56186-0941,10.350955,12.022415,1.338,20.105433316129023,0.28733830347202355
014432.40+000602.0,7843-56902-0770,26.13502,0.10058077,1.3269976,20.59764754545455,0.27010468925159103
002704.29+245149.3,7661-57286-0798,6.767903,24.863695,1.5524004,20.086051402010053,0.359721377490892
030407.32+011316.1,0709-52205-0567,46.030572,1.2211274,1.2506,19.30028490233545,0.42943639398644834
020102.94-055819.2,4398-55946-0525,30.262254,-5.9720106,1.944,19.993109609625662,0.369198257544354
005241.48+200004.1,7619-56900-0234,13.172874,20.001149,2.338,19.37438926486486,0.2740848901295105
020103.20-043411.1,7891-57332-0301,30.263363,-4.5697638,1.5918008,20.09154642384106,0.36041776214052257
014434.49-084359.9,0664-52174-0469,26.14372,-8.7333216,1.6954,19.358305901785716,0.23843256153974446
023721.89+260844.1,2399-53764-0561,39.341229,26.145602,1.9141,20.083191959276004,0.2539459483034013
003410.77+205100.7,7589-56946-0964,8.5449147,20.850216,1.3594376,19.27758719375,0.27340550961654997
005953.94+134225.4,0421-51821-0205,14.974746,13.707099,1.2332,19.66680559358291,0.6011926190125465
015658.61+231703.3,7637-56933-0810,29.244226,23.284277,1.0938938,0,0
002318.83-010301.0,4219-55480-0130,5.828488,-1.050275,1.058,19.60294325,0
001536.79+041009.9,8745-57391-0689,3.9032954,4.1694383,1.1272073,19.314624926940642,0.406379593006512
000337.63+241936.4,7665-57328-0721,0.90679204,24.326798,1.3141667,20.331422215189875,0.37923246428475327
022340.39+020920.0,7827-57278-0652,35.918304,2.155579,1.6319923,19.85551563302752,0.35365916996554897
005245.84-044106.2,7042-56573-0734,13.191015,-4.6850734,2.514,19.909314042780743,0.3697494174446772
020519.90+312638.1,6605-56565-0116,31.332965,31.443925,1.021,20.20002516346154,0.22908172289076215
004131.02+024922.5,7856-57260-0785,10.379283,2.8229241,1.2414201,20.556938167785233,0.18645402879137177
005957.04+263802.5,7676-57329-0845,14.987696,26.63404,1.4710218,20.708229956521745,0
001540.47+243018.8,7663-57328-0724,3.9186482,24.505243,1.2603384,19.01331203020135,0.23202516001737547
004512.43+250949.6,7672-57339-0953,11.301828,25.163781,1.0845382,20.46564684000001,0.33154717997124067
005622.77+001454.8,4224-55481-0858,14.094858,0.248572,2.15,20.04829058490566,0.5180604119864661
010728.43+203430.0,7624-57039-0967,16.868477,20.575006,0.894793,20.030243249011857,0.3674727543298101
014441.01-012401.9,7844-56982-0527,26.170896,-1.4005361,0.8562652,20.05172284571429,0.24376354338844078
022347.68+034952.4,8732-57418-0187,35.948673,3.8312411,1.8176193,20.005567418269244,0.5670393149463788
011140.04+012854.4,7859-57282-0180,17.916863,1.4817804,2.0835087,20.15926880368097,0.33406957614339394
015313.70+182951.8,7626-56934-0396,28.307105,18.497746,0.8371201,19.58553101010101,0.4527810364978082
000746.60+231104.2,7665-57328-0066,1.9441808,23.18452,1.4311128,20.09704055371901,0.4571146311848095
010336.40-005508.6,4226-55475-0425,15.901696,-0.9190677,2.44,19.67901734241245,0.2610282481785987
010000.58+302301.9,7721-57360-0894,15.002425,30.383861,1.6639482,17.84729563009405,0.06454122763760482
001544.87+042842.7,4416-55828-0087,3.9369659,4.4785334,2.103,20.257597379487173,0.21360765425252234
014900.64+042424.2,4272-55509-0970,27.252679,4.4067418,1.485,20.26105250862069,0.3782583154529839
014443.25+022753.7,7842-56899-0983,26.180222,2.4649282,1.2194637,20.336861280303026,0.3616994810760463
015706.50-033426.0,7892-57333-0969,29.277115,-3.5739086,1.7429045,19.771300328282823,0.3938772247389083
004135.59+215642.2,7617-56949-0468,10.398331,21.945076,1.8209872,20.0080337745098,0.34247866280794065
004135.96+282218.6,7671-57360-0844,10.399846,28.371861,1.0334774,18.108607970394743,0.06851261760215473
020114.29+022333.2,7836-57278-0886,30.309546,2.392581,2.264,19.03118473900294,0.22873237304602065
005626.82+032704.0,8753-57373-0300,14.11179,3.451113,2.0697606,19.639429588679235,0.3434955794014769
021026.42+005201.7,0702-52178-0527,32.610105,0.86716745,1.3814,20.175290936842114,0.4170638147873489
005256.91-001709.1,1083-52520-0303,13.237148,-0.28588218,1.6781,18.35519273118279,0.11204051992223764
003423.04+082203.2,2327-53710-0402,8.596025,8.367569,2.1188,19.352649808383227,0.24400099419241564
002331.01+234858.2,7661-57286-0422,5.8792246,23.816177,1.1767144,20.249530324675312,0.3500844105174543
002718.24+220801.9,7591-56954-0978,6.8260209,22.133882,2.0330005,19.951242290566036,0.22333117087652254
011942.79+184323.9,7621-56985-0802,19.928307,18.72331,1.3160604,20.17692028703703,0.23222351379040315
