,SDSS_NAME,SDSS_ID,RA,DEC,Z,MagAve,Sigma,qSDSS_NAME,qRA,qDEC
188,010143.00+231703.0,7678-57282-0338,15.429168,23.284173,1.342768,20.24284685714285,0.4632369372133972,005610.48-013818.6,14.043678,-1.638512
189,000542.40+055151.9,8740-57367-0960,1.4266709,5.8644416,2.0285048,20.172745961538457,0.2760632047937816,015026.85+260524.4,27.611879,26.090132
190,003227.65+005415.8,0392-51793-0321,8.1152336,0.90438423,1.6295,19.48659321301776,1.000496619445266,021741.23-040035.0,34.421802,-4.009735
191,005054.92+175542.1,7618-56898-0066,12.728866,17.928366,1.2092638,20.45636885106382,0.2780177047755757,000926.13+320441.6,2.358901,32.07823
192,023355.14+000718.3,6781-56274-0652,38.479757,0.1217968,1.76,19.906173654545466,0.3332228873074455,131727.04+421002.1,199.3627,42.167252
193,000143.86+283324.8,7135-56564-0506,0.4327692,28.556911,2.32,20.043808101562504,0.3038848119518928,022320.19-030423.0,35.834164,-3.073058
194,023357.72+033443.9,4260-55478-0420,38.490527,3.5788719,2.43,18.07792537724551,0.1867865674020023,154128.24+553156.7,235.36771,55.532513
195,005056.01+150046.7,0419-51879-0625,12.733396,15.012977,1.3714,19.98222046192894,0.4131799709012596,085450.39+492315.6,133.70998,49.387751
196,00000-00000,7235-56603-0053,38.487799,-5.6315153,2.071,19.34188967647058,0.4975588863115078,002440.07+261147.1,6.166968,26.196427
197,003948.16-003815.6,7869-57012-0622,9.9507048,-0.63766687,1.4821693,20.2359411796875,0.5749277607353587,083457.00+421911.5,128.73754,42.319867
198,013416.22-095410.7,2878-54465-0026,23.567561,-9.903027,1.303,19.581107688461536,0.2550090565506001,134147.97+533646.0,205.44989,53.61286
199,003605.52+274526.3,7671-57360-0578,9.0230314,27.757326,0.909006,19.35978736513157,0.1812257579931289,131724.06+463228.5,199.35026,46.541278
200,013013.27+145317.8,0425-51898-0465,22.555329,14.8883,1.2171,19.05074140395481,0.4384342319583511,223100.05+240718.9,337.75023,24.121922
201,004325.55-033151.4,7906-57333-0524,10.856471,-3.5309571,1.2262067,20.508005447368426,0.3479913583980145,100047.91+372740.7,150.19963,37.461322
202,013416.98+190651.1,7628-56978-0272,23.570761,19.114211,1.1634401,20.02849362083333,0.2779140470893326,224033.07+195411.4,340.1378,19.903176
203,004714.70-001201.5,7870-57016-0193,11.811255,-0.20042574,1.3361845,20.60080943055555,0.4669099176513485,121639.52+422951.1,184.16468,42.497541
204,020747.70+224630.9,7636-56989-0066,31.948785,22.775253,1.195375,20.297174590000004,0.354558289686525,091247.29+392757.5,138.19706,39.465983
205,010149.75+291911.8,6256-56323-0750,15.457309,29.319959,2.465,19.99519363736264,0.3362872882506556,003003.16-032100.0,7.513175,-3.350027
206,002527.07-110459.5,1913-53321-0088,6.362829,-11.083214,1.2425,0.0,0.0,083953.06+193830.1,129.97109,19.641699
207,013829.03+151652.9,5137-55833-0022,24.620999,15.281367,0.83,19.685035775933624,0.3346809365467587,022407.67+013126.8,36.031962,1.52412
208,022735.56+045841.7,8731-57416-0552,36.898207,4.9782565,2.0318763,20.51112428571429,0.4355743292504129,100047.91+372740.7,150.19963,37.461322
209,011348.43-032855.8,7914-57331-0563,18.451824,-3.4821739,1.1747109,20.4450872,0.2116212427926598,112026.51+580447.7,170.11046,58.079928
210,021337.50+023511.9,4269-55502-0994,33.40627,2.5866653,1.037,19.33847694752188,0.2561238834587169,114948.93+482459.5,177.45388,48.416621
211,010542.90+223847.1,7625-57011-0648,16.428774,22.646422,1.2424821,20.317038626865685,0.2326865200209571,121417.06+275826.6,183.57112,27.974081
212,004328.06+244901.2,7672-57339-0888,10.866958,24.817004,0.9017557,19.6071659150327,0.3029462409291644,155400.94+314610.7,238.50394,31.769646
213,022045.29+011252.8,1072-52643-0372,35.188735,1.2146715,1.6549,18.86560390764333,0.1662794633279511,012011.27+200529.9,20.046972,20.091642
214,015514.95-042930.9,7892-57333-0136,28.812296,-4.4919304,0.8913929,20.03879873394496,0.3780285783631422,102055.59+455219.0,155.23166,45.871949
215,015116.47+062906.2,4403-55536-0766,27.818628,6.4850549,2.235,20.443868688888887,0.1235070565941955,112026.51+580447.7,170.11046,58.079928
216,015516.07-021325.0,7841-56960-0400,28.816975,-2.2236338,1.2586409,19.456708850364947,0.1677472741595877,002538.51+223655.2,6.410493,22.615341
217,015919.19-021051.6,7841-56960-0195,29.829967,-2.1810174,0.8860383,20.37133807692308,0.226284502842343,132257.77+404750.3,200.74072,40.797323
218,020326.22-051020.5,7238-56660-0606,30.859268,-5.1723843,0.891,18.046737548387096,0.0923972873009545,105829.60+013358.8,164.62336,1.566332
219,005823.02-033826.4,7043-56576-0624,14.59592,-3.6406888,2.065,19.969630613496932,0.3818638012045633,073440.76+445337.6,113.66987,44.893802
220,010546.42-043340.9,7915-57309-0340,16.443431,-4.5613677,1.3421816,19.820232539603957,0.3969570197685427,004744.16+021803.2,11.934001,2.300903
221,014658.11+183508.7,7627-56933-0158,26.742158,18.585756,1.0942574,19.65296174418605,0.1840824564995627,011432.12-015357.6,18.63387,-1.899342
222,022744.32+035633.5,8731-57416-0478,36.934705,3.9426515,1.7297934,18.94974652287582,0.120973400392192,020621.18-011624.2,31.588268,-1.27341
223,005105.20+064754.1,4420-55883-0792,12.771677,6.7983937,1.271,18.691850559902203,0.1540718903586529,160546.26+591403.6,241.44272,59.234373
224,003613.10+194054.5,7588-56903-0744,9.0546001,19.681807,1.1045963,20.142945939024383,0.2852685143998522,152022.67+322204.5,230.09449,32.367917
225,011755.11-043526.6,7046-56568-0694,19.479664,-4.5907303,2.459,19.335519801526733,0.2677582963139365,114948.93+482459.5,177.45388,48.416621
226,015520.35+241559.1,7690-57046-0127,28.8348,24.266426,1.8057734,18.88971708708708,0.103534138844262,231201.18+255807.3,348.00492,25.968719
227,012154.23-012646.4,7877-56898-0724,20.475964,-1.4462276,1.1844145,20.18189457983194,0.3204511156238889,015026.85+260524.4,27.611879,26.090132
228,014702.03-085139.2,7183-56658-0718,26.75847,-8.8609097,1.094,20.07780094871795,0.3330880017387196,013600.23+240543.0,24.000995,24.095301
229,000555.67+101202.7,6182-56190-0056,1.4819784,10.200749,2.165,19.963544756578948,0.3358281353510765,111128.79+623629.3,167.86984,62.608283
230,004721.70+305447.1,6254-56268-0674,11.840442,30.913116,0.835,19.57881217600001,0.3391966199006467,024004.86-054821.3,40.020263,-5.805919
231,021350.44-100300.4,0667-52163-0044,33.46022,-10.050108,1.5896,19.456504470355743,0.2404182397978358,002538.51+223655.2,6.410493,22.615341
232,014254.06+024323.3,4275-55501-0858,25.72526,2.7231542,2.243,19.81184404819276,0.2957084298653065,004744.16+021803.2,11.934001,2.300903
233,022751.80+013113.9,7827-57278-0184,36.965856,1.5205347,1.217,19.53132514814814,0.3742539990281551,002838.52-034328.7,7.160507,-3.724645
234,000157.83+000844.9,7848-56959-0027,0.49096486,0.14582288,1.8259102,0.0,0.0,083953.06+193830.1,129.97109,19.641699
235,002536.72+045812.2,8747-57401-0669,6.4030345,4.9700803,0.9247909,20.02995323809525,0.2976760915279729,141412.84+025409.2,213.55353,2.902579
236,012156.20-022905.7,7877-56898-0322,20.484206,-2.484925,1.3244686,20.24130345794393,0.4388266548852444,005610.48-013818.6,14.043678,-1.638512
237,001401.09-010607.1,4218-55479-0248,3.5045478,-1.1019941,2.103,19.831138384615397,0.3467966292277732,025306.51-021345.4,43.277135,-2.229287
238,013837.20+234836.4,7687-57007-0892,24.655025,23.810134,0.9449891,0.0,0.0,023237.97-010231.2,38.158243,-1.042023
239,020804.17-054116.5,4398-55946-0886,32.017403,-5.6879329,2.418,19.571264707423587,0.2960603666402819,132854.67+470810.0,202.22778,47.13612
240,011759.32+253151.8,7682-57415-0394,19.497183,25.531078,1.1516395,20.195152666666665,0.4071909039629507,024650.75+020751.7,41.711468,2.131029
241,001754.16+011123.3,0390-51900-0328,4.4757114,1.1898177,1.4647,19.290119596363645,0.1858567234139174,225651.29+234711.9,344.21373,23.786648
242,022104.94+025453.4,7830-57043-0941,35.270608,2.9148565,1.0523399,20.37572068421052,0.8183951848777429,212852.68+080308.6,322.21951,8.05239
243,004006.03+173236.2,7588-56903-0082,10.025125,17.543404,1.4377435,20.08277175776398,0.374029177480251,013600.23+240543.0,24.000995,24.095301
244,000601.47-031647.4,7898-57363-0728,1.5061394,-3.2798457,1.1885724,20.414158954545453,0.3445529166705722,142350.04+550316.2,215.95847,55.054594
245,020337.80+044938.0,4268-55483-0768,30.907522,4.8272453,0.937,18.414849935251794,0.1007939770423621,025426.99+044922.3,43.61246,4.822873
246,001015.14-095623.2,7168-56625-0128,2.5631169,-9.9397926,2.108,19.88015704487179,0.3239558444378795,103439.69+532850.1,158.6654,53.480634
247,012617.75+294927.3,6596-56331-0166,21.573985,29.824264,1.326,19.400551237931023,0.3080219548053721,111837.14+280054.9,169.65479,28.015255
248,024214.97-003131.8,6782-56572-0381,40.562396,-0.52552501,1.331,19.694229624999984,0.1969580640982511,115325.93+251611.4,178.35808,25.269855
249,024908.83-041217.0,7879-57359-0818,42.28681,-4.2047245,2.2075367,18.86954708333333,1.0214230408487748,012326.27+235503.9,20.859492,23.917771
250,010205.97+214840.3,7625-57011-0490,15.524914,21.811215,1.1330861,19.623860292263625,0.2165125909348328,221851.83+205114.0,334.71597,20.853903
251,005116.38-014419.9,7871-56902-0277,12.818251,-1.7388721,1.9272379,20.37871187628866,0.3490340027778815,212852.68+080308.6,322.21951,8.05239
252,014303.74-021541.8,7845-56980-0114,25.765623,-2.2616123,1.8368828,19.629420196078424,0.3187216274450565,124058.54+624814.5,190.2438,62.804142
253,011810.13+034026.7,4312-55511-0036,19.542249,3.6740823,2.167,19.62119493004116,0.3215842272599397,221851.83+205114.0,334.71597,20.853903
254,011410.26+240839.7,7681-57042-0690,18.542767,24.144381,2.0568392,20.527870181818184,0.3869457363689653,222311.34+185950.6,335.79727,18.997408
255,015535.92-043414.2,7051-56574-0971,28.899672,-4.5706175,0.907,20.135586551282053,0.347103804313137,001004.36+213218.3,2.518204,21.538431
256,000211.49+055918.1,8740-57367-0804,0.54789984,5.9883805,2.42,20.27685404511278,0.1993243752008156,095131.29+503251.0,147.8804,50.547513
257,023443.72+030515.4,4263-55484-0920,38.682174,3.0876267,2.315,19.587383472527467,0.3153497517452739,134147.97+533646.0,205.44989,53.61286
258,001020.95+254433.5,6877-56544-0006,2.5873143,25.742642,2.15,19.8583259263158,0.2454856548344739,101251.66+445532.4,153.21524,44.925695
259,003255.21+181643.5,7588-56903-0430,8.2300523,18.27876,2.0655406,20.212159912751662,0.3176625526127392,122124.32+350351.6,185.35135,35.064341
260,024222.95-011527.6,6782-56273-0323,40.595649,-1.257695,1.8,19.91505142477876,0.3859038477681729,125911.12+482519.7,194.79635,48.422167
261,014721.75+223927.2,7638-56981-0253,26.840662,22.657579,1.0634419,19.404003226027378,0.2260113529864816,111837.14+280054.9,169.65479,28.015255
262,020348.32+205613.9,7632-56987-0890,30.951345,20.937209,1.163983,20.24440145108696,0.3171153198857531,005610.48-013818.6,14.043678,-1.638512
263,013855.23+015411.2,7842-56899-0316,24.730127,1.9031142,1.751,20.294733266129036,0.3265482149999026,091247.29+392757.5,138.19706,39.465983
264,013045.07+042357.9,4310-55508-0842,22.687792,4.3994382,2.45,18.79976423209169,0.2147526653165182,230020.05+202739.1,345.08357,20.460864
265,014725.84-002716.1,0699-52202-0143,26.857673,-0.45448502,0.9827,19.205830704626347,0.1776222639263983,095252.85+405512.3,148.22021,40.920095
266,000614.80+260120.2,7664-57367-0571,1.5616972,26.0223,1.3085222,20.04100148387097,0.7808035353769514,022320.19-030423.0,35.834164,-3.073058
267,013049.03-083113.0,0662-52147-0369,22.704313,-8.5202882,1.2215,19.297892726907637,0.4140609902286512,091948.41+400519.7,139.95172,40.088815
268,001424.79+234114.0,7663-57328-0318,3.6033016,23.687244,2.0334632,18.753697837748337,0.1314509018836742,004621.65+204525.7,11.59024,20.757157
269,014728.92+001354.4,7843-56902-0969,26.870522,0.23179187,1.655,20.1766862,0.3036454411758697,015026.85+260524.4,27.611879,26.090132
270,011419.57+231237.3,7681-57042-0339,18.581568,23.210376,1.175488,20.679805750000003,0.160693413286519,080608.54+382806.9,121.53561,38.468606
271,002932.54+250410.7,7661-57286-0904,7.3855879,25.069642,0.9221596,19.877660379432616,0.2723518136962902,133453.37+383647.9,203.7224,38.613328
272,002932.69-024122.6,7867-57003-0375,7.3862119,-2.689612,1.4840244,19.45710593181818,0.341763208323577,002538.51+223655.2,6.410493,22.615341
273,011014.27+050802.1,4312-55511-0582,17.559494,5.133939,2.137,20.256280590697678,0.2737452540212839,152613.80+084502.8,231.55751,8.750785
274,010613.76+240252.3,7678-57282-0104,16.557347,24.047876,2.0407534,20.50354396629213,0.2428994003837638,100047.91+372740.7,150.19963,37.461322
275,011822.56+332939.0,6597-56304-0644,19.594008,33.49417,1.177,20.129176500000003,0.2985159555846671,081100.33+571134.9,122.75139,57.193049
276,001030.81+012203.4,7862-56984-0905,2.6283799,1.3676174,2.197,20.350306139830504,0.2894133535040408,094555.44+404950.2,146.48101,40.830634
277,002559.44+250406.7,7661-57286-0710,6.4976943,25.068552,1.2079182,19.05030040243904,0.1512352220649313,223100.05+240718.9,337.75023,24.121922
278,024239.07-031938.6,7826-56931-0336,40.6628,-3.3273971,2.229,18.97245837000001,0.1803475236612499,111955.69+403623.6,169.98206,40.606583
279,004023.76+153929.2,0419-51879-0336,10.09904,15.658116,1.3771,20.22179449315068,0.1944934284595518,235629.03+010930.7,359.121,1.158571
280,002601.68+175028.2,6186-56246-0438,6.5070175,17.841185,2.263,17.955050401812674,0.0574078755324664,092335.47+312408.9,140.89781,31.402495
281,003304.34+270414.4,7660-57357-0782,8.2681024,27.070681,1.499297,19.87632837198067,0.3179952670362349,103439.69+532850.1,158.6654,53.480634
282,003636.90-023356.3,7904-57358-0742,9.1537858,-2.565663,1.0273917,19.5412417734375,0.4038357104437736,100500.34+281252.4,151.25146,28.214578
283,012222.33+081101.7,4556-55912-0681,20.593054,8.1838269,2.386,20.141896815561967,0.2724946825823058,152022.67+322204.5,230.09449,32.367917
284,005519.66+203842.7,7620-56904-0362,13.831922,20.645195,1.7351002,19.7377963590604,0.3686341037641419,084007.63+441604.3,130.0318,44.267887
285,005519.70+215638.3,7620-56904-0349,13.832109,21.943981,1.1450195,19.581144337047352,0.2934461768577217,134147.97+533646.0,205.44989,53.61286
286,023507.29-075932.4,2067-53738-0622,38.780393,-7.99234,1.6455,20.149038114864855,0.3557166561339395,152022.67+322204.5,230.09449,32.367917
287,005520.00-030726.0,7912-57310-0603,13.833374,-3.1238953,2.308,19.7518150974026,0.2630236624384254,100950.90+254712.7,152.46211,25.786877
288,011425.21+051324.9,4312-55511-0790,18.60506,5.2236027,1.071,19.34408942708334,0.0,002440.07+261147.1,6.166968,26.196427
289,000624.23+241800.4,7665-57328-0845,1.6009736,24.300132,1.2081159,20.610573291666668,0.0,121639.52+422951.1,184.16468,42.497541
290,014320.96+132429.7,1899-53262-0222,25.837372,13.408271,1.7382,19.965907114814826,0.2971997155299642,111128.79+623629.3,167.86984,62.608283
291,015958.70+175525.6,7626-56934-0056,29.994605,17.923798,0.8719568,19.86658505164319,0.2641838609958669,100543.79+165425.9,151.43247,16.907208
292,011021.48+003038.1,4226-55475-0887,17.589544,0.51062701,1.51,19.73377648627452,0.2386321498617173,220425.37+213206.3,331.10572,21.535093
293,011021.61+050147.9,4423-55889-0131,17.590083,5.0299816,0.938,19.27279456763284,0.3437678135319397,005810.00+185622.5,14.541707,18.939598
294,000627.18+203719.5,7594-56947-0628,1.6132816,20.622091,0.9727907,20.026402435294123,0.3647915851302642,101638.73+473619.3,154.16139,47.60537
295,020403.67-024541.8,7838-56958-0418,31.015297,-2.7616329,2.2448213,20.11268013571428,0.3707400431784997,140726.61+282236.1,211.8609,28.376718
296,011022.13+174532.0,7622-56987-0220,17.592221,17.758904,1.8381835,19.74287826744186,0.3506991281916055,084007.63+441604.3,130.0318,44.267887
297,005856.09+300456.2,7721-57360-0200,14.733732,30.082287,0.9401178,19.962339423963144,0.3837923419796774,153901.87+251804.8,234.75781,25.30134
298,002607.65+244408.5,7661-57286-0719,6.5318826,24.735706,1.5945586,18.86000633717577,0.1549776655839528,012011.27+200529.9,20.046972,20.091642
299,014742.95+060942.3,4403-55536-0436,26.928974,6.1617614,1.45,19.02599713821139,0.1699436976077454,223100.05+240718.9,337.75023,24.121922
300,002941.20+010934.1,7866-57002-0863,7.421685,1.1594897,1.4581629,20.268038786982245,0.1908165360458172,074018.29+461422.7,115.07623,46.239653
301,013103.92-004252.2,4229-55501-0136,22.766346,-0.71450701,1.08,15.998399738562096,0.0,104335.87+115129.1,160.89947,11.858111
302,005859.71+032209.6,8753-57373-0180,14.748792,3.369358,2.4128077,19.658322984025546,0.3276230925494468,095234.75+503257.3,148.14481,50.54935
303,020408.97+273330.3,7659-57060-0515,31.037412,27.558442,1.3637918,0.0,0.0,083953.06+193830.1,129.97109,19.641699
304,004754.77+271118.6,7674-57359-0417,11.978248,27.188505,2.0643232,16.225731868421043,0.0,120329.85+480313.6,180.87438,48.05378
305,020844.06-005541.9,7834-56979-0419,32.183612,-0.92832655,0.8221464,20.51967695833333,0.4288485375963899,230210.17-005732.4,345.54241,-0.959023
306,004756.37+212924.8,7617-56949-0180,11.984889,21.490225,1.3349262,19.45776312738852,0.4907158134635968,101353.31+391619.0,153.47213,39.271965
307,010627.32+325714.1,6593-56270-0923,16.613872,32.953924,2.342,19.41774682380953,0.2915113707207763,142137.77+441355.5,215.4074,44.232092
308,013919.31+175122.1,5122-55841-0598,24.830494,17.856163,2.391,19.50986474100721,0.2395868704184824,012744.95+265440.1,21.937306,26.911156
309,020848.53-010641.8,7838-56958-0862,32.202227,-1.1116147,2.1300137,0.0,0.0,083953.06+193830.1,129.97109,19.641699
310,023532.20-083052.7,0455-51909-0183,38.884201,-8.5146337,1.6281,19.35192096396396,0.2778047772105317,002440.07+261147.1,6.166968,26.196427
311,020849.91+233434.9,7636-56989-0957,32.207963,23.576373,1.1417729,20.05290995238095,0.558791323728763,081558.88+224139.3,123.99534,22.694275
312,011440.22+032502.8,4315-55503-0778,18.667591,3.4174723,2.204,19.901937982062776,0.3359762204562181,021642.27-025843.2,34.176164,-2.978688
313,001445.20+270327.7,7694-57359-0248,3.688346,27.057696,1.5605365,20.482728385714285,0.2152266013344657,021507.10-035725.3,33.779611,-3.957032
314,003320.32+154124.9,6192-56269-0178,8.3347043,15.690278,2.257,0.0,0.0,083953.06+193830.1,129.97109,19.641699
315,024318.72-042616.5,7879-57359-0509,40.828028,-4.437932,1.3954685,20.386340740740746,0.3505690420163121,012446.05+250004.7,21.191887,25.001314
316,013115.81+232803.6,7684-57286-0009,22.81589,23.467673,1.7355938,19.93553547963801,0.3394100591270334,000716.86+215146.3,1.820267,21.86288
317,022906.76-051145.3,4388-55536-0714,37.278164,-5.1959336,2.275,19.94173401395349,0.3216069253122217,154121.37+063804.1,235.33906,6.634501
318,022212.43-010304.6,0406-51869-0252,35.551829,-1.0512972,1.026,0.0,0.0,083953.06+193830.1,129.97109,19.641699
319,014340.56-025817.3,7893-57286-0672,25.919028,-2.9714974,1.8262149,20.26982075700934,0.4122169624276364,150717.62+571727.7,226.82338,57.291095
